,CASENUM,PER_NO,SEX_IM,INJSEV_IM,PERALCH_IM,AGE_IM,VE_FORMS,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,MONTH,HOUR,MINUTE,AGE,SEX,INJ_SEV,DRINKING,DRUGS,HOSPITAL,P_SF1,LOCATION,HITRUN_IM,BDYTYP_IM,IMPACT1_IM,PCRASH1_IM,V_ALCH_IM,NUMOCCS,HIT_RUN,BODY_TYP_vehDup,TOW_VEH_vehDup,J_KNIFE,GVWR,V_CONFIG,CARGO_BT,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,IMPACT1_vehDup,VEH_SC1,VEH_SC2,VEH_ALCH,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,WKDY_IM,HOUR_IM,MINUTE_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,ALCHL_IM,LAND_USE,VE_TOTAL,PEDS,PERMVIT,PERNOTMVIT,DAY_WEEK,ALCOHOL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,CF1,CF2,CF3,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS,MSAFEQMT1,MSAFEQMT2,MSAFEQMT3,MSAFEQMT4,MSAFEQMT5,MSAFEQMT7,MSAFEQMT8,MSAFEQMT9,IMPACT2_vehDup
893,201227937276,1,1,2,0,71,1,34.7147,3,3,1,61,9,2,9,5,71,1,2,0,0,5,0,1,0,4,12,4,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,2,30,1,1,1,20,3,4,83,1,1,1,13,2,9,5,0,3,1,1,2,8,1,1,1,1,2,2,0,3,3,0,1,1,1,0,1,0,0,0,0,65,1,0,1,0,0,0,0,0,0,0,0
894,201227937295,1,1,3,0,21,1,34.7147,3,5,1,61,9,2,16,15,21,1,3,0,0,5,0,16,0,15,3,1,2,1,0,15,0,0,0,0,0,0,0,0,40,3,0,0,2,0,0,0,0,0,1,2,40,1,1,1,0,0,1,10,1,1,2,13,5,16,15,0,1,1,1,2,8,1,1,1,1,5,2,0,1,1,0,1,1,1,0,1,0,0,0,0,70,1,0,1,0,0,0,0,0,0,0,0
895,201227937311,1,1,2,0,31,1,34.7147,3,3,1,61,9,1,17,12,31,1,2,8,8,5,0,1,0,5,1,11,2,1,0,5,0,0,0,0,0,0,0,0,10,1,36,0,2,0,0,0,0,0,2,3,45,1,1,1,21,3,11,83,1,1,1,13,3,17,12,0,3,1,1,2,8,1,1,1,1,3,9,0,3,3,0,1,1,1,0,1,0,0,0,0,72,1,0,1,0,0,0,0,0,0,0,0
896,201227937330,1,1,2,0,63,1,34.7147,3,3,1,61,9,2,20,10,63,1,2,0,0,5,0,2,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,35,12,0,0,2,0,0,0,0,0,2,3,45,1,1,1,0,0,1,83,1,1,1,13,6,20,10,0,2,3,1,2,8,1,1,1,1,6,2,0,2,3,0,1,3,1,0,1,0,0,0,0,82,1,0,1,0,0,0,0,0,0,0,0
897,201227937395,1,2,3,0,7,1,12.4986,3,3,2,42,8,2,17,55,7,2,3,0,0,5,0,2,0,3,1,1,2,3,0,3,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,1,2,25,1,1,1,20,3,1,80,1,1,1,13,7,17,55,0,2,1,1,2,8,1,1,3,1,7,2,0,2,2,0,1,1,1,0,1,0,0,0,0,45,2,0,1,0,0,0,0,0,0,0,0
898,201227937537,1,2,2,0,22,1,34.7147,3,3,1,61,9,2,17,10,22,2,2,0,0,5,0,2,0,6,12,1,2,1,0,6,0,0,0,0,0,0,0,0,15,12,0,0,2,0,0,0,0,0,3,2,25,1,1,1,20,3,1,83,1,1,1,13,3,17,10,0,2,1,10,2,8,1,1,1,1,3,2,0,2,2,0,1,1,10,0,10,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
899,201227937658,1,1,2,0,45,1,12.4986,3,3,4,42,8,2,17,1,45,1,2,0,0,5,0,23,0,31,11,1,2,1,0,31,0,0,0,0,0,0,0,0,15,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1,1,1,13,4,17,1,0,8,1,1,2,3,1,1,1,1,4,2,0,8,1,0,1,1,1,0,1,0,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0
900,201227937680,1,2,2,0,32,1,12.4986,3,3,4,42,8,2,14,50,32,2,2,0,0,0,0,1,1,9,12,4,2,1,1,9,0,0,0,0,0,0,1,0,999,12,0,0,9,0,99,99,99,99,1,2,98,1,8,2,20,3,4,83,1,1,1,13,3,14,50,0,2,1,10,2,3,1,1,1,1,3,9,0,2,2,0,1,1,10,0,10,0,0,0,0,21,2,9999,1,0,0,0,0,0,0,0,0
901,201227937702,1,2,2,0,26,1,12.4986,3,3,4,42,8,2,11,24,26,2,2,0,0,0,0,23,0,14,12,1,2,1,0,14,0,0,0,0,0,0,0,0,10,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,3,1,83,1,1,1,13,1,11,24,0,4,1,1,2,3,1,1,1,1,1,2,0,4,1,0,1,1,1,0,1,0,0,0,0,69,1,0,1,0,0,0,0,0,0,0,0
902,201227937963,1,1,3,0,5,1,34.7147,3,2,1,61,9,2,13,45,5,1,3,0,0,1,0,1,0,66,12,1,2,1,0,66,1,1,3,6,98,0,0,0,40,12,0,0,2,0,0,0,0,0,3,3,50,1,1,1,3,3,1,83,3,2,1,13,4,13,45,0,2,1,1,2,8,1,1,1,1,4,2,0,2,2,0,1,1,1,0,1,0,0,0,0,35,1,0,1,0,0,0,0,0,0,0,0
903,201227937988,1,1,2,0,42,1,34.7147,3,3,1,61,9,2,15,20,42,1,2,0,0,5,0,23,0,14,12,11,2,4,0,14,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,5,2,35,1,1,1,0,0,11,83,1,1,1,13,6,15,20,0,4,1,10,2,8,1,1,4,1,6,2,0,4,1,0,1,1,10,0,10,0,0,0,0,72,1,0,1,0,0,0,0,0,0,0,0
904,201227938098,1,1,2,0,42,1,34.7147,3,3,1,61,9,2,17,40,42,1,2,0,0,5,0,23,0,4,12,11,2,1,0,4,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,1,3,98,1,1,1,20,3,11,83,1,1,1,13,3,17,40,0,4,1,1,2,8,1,1,1,1,3,2,0,4,1,0,1,1,1,0,1,0,0,0,0,65,2,0,1,0,0,0,0,0,0,0,0
905,201227938182,1,1,2,0,32,1,34.7147,3,3,1,61,9,2,13,45,32,1,2,0,0,5,0,11,0,14,12,1,2,1,0,14,0,0,0,0,0,0,0,0,25,12,0,0,2,0,0,0,0,0,1,2,25,1,1,1,0,0,1,83,1,1,1,13,6,13,45,0,1,1,1,2,8,1,1,1,1,6,2,0,1,1,0,1,1,1,0,1,0,0,0,0,58,1,0,1,0,0,0,0,0,0,0,0
906,201227938201,1,1,2,1,37,1,34.7147,3,3,1,61,9,2,23,25,37,1,2,1,0,5,0,2,0,20,12,11,2,1,0,20,0,0,0,0,0,0,0,0,10,12,0,0,2,0,6,0,0,0,3,2,40,1,1,1,0,0,11,83,1,1,1,13,7,23,25,0,2,2,10,1,8,1,1,1,1,7,1,0,2,3,0,1,2,10,0,10,0,0,0,0,84,1,0,1,0,0,0,0,0,0,0,9999
907,201227938212,1,2,2,0,22,1,34.7147,3,3,1,61,9,2,8,50,22,2,2,0,0,5,0,2,0,20,12,10,2,1,0,20,0,0,0,0,0,0,0,0,10,12,0,0,2,0,6,0,0,0,1,2,10,1,1,1,20,3,10,84,1,1,1,13,6,8,50,0,8,1,1,2,8,1,1,1,1,6,2,0,8,1,0,1,1,1,0,1,0,0,0,0,56,2,0,1,0,0,0,0,0,0,0,0
908,201227938362,1,1,2,0,53,1,12.4986,3,3,1,42,8,2,7,0,53,1,2,9,8,5,0,2,0,4,1,4,2,1,0,4,0,0,0,0,0,0,0,0,5,1,0,0,9,0,0,0,0,0,5,2,98,1,1,1,20,3,4,80,1,1,1,13,7,7,0,0,2,5,1,2,8,1,1,1,1,7,9,0,2,3,0,1,5,1,0,1,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0
909,201227938774,1,1,2,0,71,1,12.4986,3,3,1,42,8,3,14,19,71,1,2,0,0,5,0,2,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,1,2,30,1,1,1,20,3,1,83,1,1,1,13,1,14,19,0,2,1,1,2,8,1,1,1,1,1,2,0,2,3,0,1,1,1,0,1,0,0,0,0,38,2,0,1,0,0,0,0,0,0,0,0
910,201227938841,1,1,2,1,54,1,12.4986,3,3,1,42,8,2,22,36,54,1,2,1,8,0,0,2,0,14,1,1,2,1,0,14,0,0,0,0,0,0,0,0,998,1,0,0,9,0,0,0,0,0,1,2,98,1,1,1,0,0,1,83,1,1,1,13,7,22,36,0,2,3,1,1,8,1,1,1,1,7,1,0,2,2,0,1,3,1,0,1,0,0,0,0,30,1,9999,1,0,0,0,0,0,0,0,9999
911,201227939150,1,1,3,0,40,1,34.7147,3,3,1,61,9,3,14,22,40,1,3,0,0,5,0,11,0,20,10,1,2,1,0,20,0,0,0,0,0,0,0,0,998,10,0,0,2,0,0,0,0,0,5,6,45,1,1,1,0,0,1,84,1,1,1,13,7,14,22,0,1,1,1,2,8,1,1,1,1,7,2,0,1,1,0,1,1,1,0,1,0,0,0,0,42,1,0,1,0,0,0,0,0,0,0,0
912,201227939209,1,1,2,0,25,1,12.4986,3,3,1,42,8,3,20,51,25,1,2,0,0,0,0,3,0,31,9,1,2,1,0,31,0,0,0,0,0,0,0,0,20,9,0,0,2,0,0,0,0,0,2,3,98,1,1,1,0,0,1,83,1,1,1,13,4,20,51,0,3,3,1,2,8,1,1,1,1,4,2,0,3,3,0,1,3,1,0,1,0,16,0,0,61,1,0,1,0,0,0,0,0,0,0,0
913,201228107597,1,1,2,0,3,1,61.5243,2,3,3,31,6,5,17,55,3,1,2,0,0,5,0,11,0,31,12,1,2,1,0,31,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,8,8,98,1,1,1,0,0,1,83,99,1,1,13,4,17,55,0,8,1,1,2,1,1,1,1,1,4,2,0,8,1,0,1,1,1,0,1,0,0,0,0,42,1,0,1,0,0,0,0,0,0,0,0
914,201228107763,1,1,2,0,9,1,121.606255,2,3,10,29,5,6,21,43,9,1,2,0,0,0,0,23,0,14,63,13,2,1,0,14,0,0,0,0,0,0,0,0,1,63,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,98,99,1,1,92,4,21,43,0,4,2,1,2,8,1,1,1,1,4,2,0,4,1,0,1,2,1,0,1,0,0,0,0,21,2,0,0,0,0,0,0,0,1,0,0
915,201228107954,1,2,2,0,13,1,61.5243,2,3,3,31,6,7,15,0,13,2,2,0,0,0,0,1,0,14,12,10,2,1,0,14,0,0,0,0,0,0,0,0,3,12,0,0,2,0,0,0,0,0,8,8,35,1,1,1,0,0,10,16,99,1,1,13,3,15,0,0,3,1,1,2,1,1,1,1,1,3,2,0,3,2,0,1,1,1,0,1,0,0,0,0,60,1,0,1,0,0,0,0,0,0,0,0
916,201228108250,1,1,2,0,55,1,61.5243,2,3,3,31,6,8,15,16,55,1,2,0,0,5,0,23,0,19,12,10,2,1,0,19,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,99,98,99,1,7,13,4,15,16,0,4,1,1,2,1,1,1,1,1,4,2,0,4,1,0,1,1,1,0,1,0,0,0,0,53,2,0,1,0,0,0,0,0,0,0,9999
917,201228108484,1,1,2,0,9,1,61.5243,2,3,3,31,6,8,16,19,9,1,2,8,8,0,0,11,0,15,12,1,2,3,0,15,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,8,8,10,1,1,1,0,0,1,83,1,1,1,13,7,16,19,0,1,1,1,2,1,1,1,3,1,7,9,0,1,1,0,1,1,1,0,1,0,0,0,0,46,1,0,1,0,0,0,0,0,0,0,0
918,201228223293,1,1,2,0,27,1,11.319336,2,3,1,30,4,1,11,46,27,1,2,0,0,0,0,3,0,9,12,11,2,1,0,9,0,0,0,0,0,0,0,0,2,12,0,0,2,0,0,0,0,0,1,2,25,1,1,2,3,3,11,15,99,1,1,13,4,11,46,0,2,1,2,2,8,1,1,1,1,4,2,0,2,3,0,1,1,2,0,2,0,0,0,0,77,1,0,0,0,0,0,0,0,1,0,0
919,201228224270,1,1,2,0,59,1,11.319336,2,3,1,30,4,2,19,59,59,1,2,0,0,0,0,11,1,39,10,1,2,1,1,39,0,0,0,0,0,0,0,0,45,10,99,99,9,9,99,99,99,99,1,2,45,1,1,3,0,0,1,83,99,1,1,13,6,19,59,0,1,2,4,2,8,1,1,1,1,6,9,0,1,1,0,1,2,4,0,4,0,0,0,0,34,1,9999,0,0,0,0,0,0,1,0,0
920,201228226166,1,1,2,0,22,1,11.319336,2,3,1,30,4,3,13,56,22,1,2,0,0,0,0,3,0,8,11,1,2,1,0,8,0,0,0,0,0,0,0,0,20,11,0,0,2,0,0,0,0,0,8,8,25,1,1,1,0,0,1,83,99,1,1,13,6,13,56,0,2,1,1,2,8,1,1,1,1,6,2,0,2,2,0,1,1,1,0,1,0,16,0,0,50,2,0,1,0,0,0,0,0,0,0,0
921,201228226195,1,1,2,0,5,1,11.319336,2,3,1,30,4,3,12,17,5,1,2,0,0,5,0,11,0,20,3,1,2,1,0,20,0,0,0,0,0,0,0,0,55,3,0,0,2,0,0,0,0,0,8,8,15,1,1,1,0,0,1,84,99,1,1,13,1,12,17,0,1,1,10,2,8,1,1,1,1,1,2,0,1,1,0,1,1,10,0,10,0,16,0,0,49,1,0,1,0,0,0,0,0,0,0,0
922,201228227398,1,2,2,0,19,1,11.319336,2,3,1,30,4,5,22,30,19,2,2,0,0,5,0,13,0,9,82,1,2,1,0,9,0,0,0,0,0,0,0,0,45,82,0,0,2,0,0,0,0,0,8,8,45,1,1,1,0,0,1,83,6,1,2,13,5,22,30,0,1,2,1,2,8,1,1,1,1,5,2,0,1,1,0,1,2,1,0,1,0,0,0,0,19,1,0,0,1,0,0,0,0,0,0,0
923,201228227727,1,1,2,0,26,1,11.319336,2,3,1,30,4,5,10,38,26,1,2,0,0,0,0,3,0,9,3,1,2,1,0,9,0,0,0,0,0,0,0,0,30,3,0,0,2,0,0,0,0,0,4,3,30,1,1,1,3,3,1,84,99,1,1,13,1,10,38,0,3,1,1,2,8,1,1,1,1,1,2,0,3,2,0,1,1,1,0,1,0,0,0,0,29,2,0,0,0,0,0,0,0,1,0,0
924,201228228014,1,1,2,0,12,1,11.319336,2,3,1,30,4,5,14,35,998,1,2,0,0,5,0,11,0,4,3,1,2,4,0,4,0,0,0,0,0,0,0,0,35,3,0,0,2,0,0,0,0,0,8,8,35,1,1,1,0,0,1,83,99,1,1,13,2,14,35,0,1,1,10,2,8,1,1,4,1,2,2,0,1,1,0,1,1,10,0,10,0,16,0,0,39,1,0,1,0,0,0,0,0,0,0,0
925,201228228123,1,2,2,0,22,1,11.319336,2,3,1,30,4,6,0,25,22,2,2,0,0,0,0,1,0,14,12,4,2,2,0,14,0,0,0,0,0,0,0,0,15,12,0,0,2,0,0,0,0,0,8,8,30,1,1,1,3,3,4,83,99,1,1,13,1,0,25,0,3,3,1,2,8,1,1,2,1,1,2,0,3,2,0,1,3,1,0,1,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0
926,201228228130,1,1,2,0,37,1,11.319336,2,3,1,30,4,6,15,35,37,1,2,0,0,5,0,3,0,9,12,2,2,5,0,9,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,8,8,35,1,1,1,3,3,2,83,99,1,1,13,1,15,35,0,2,1,1,2,8,1,1,5,1,1,2,0,2,3,0,1,1,1,0,1,0,0,0,0,30,2,0,1,0,0,0,0,0,0,0,0
927,201228228216,1,2,2,0,28,1,11.319336,2,3,1,30,4,6,8,57,28,2,2,0,0,0,0,3,0,9,12,11,2,1,0,9,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,1,2,25,1,1,1,3,3,11,15,99,1,1,13,5,8,57,0,2,1,1,2,8,1,1,1,1,5,2,0,2,2,0,1,1,1,0,1,0,0,0,0,21,1,0,0,1,0,0,0,0,0,0,9999
928,201228228467,1,1,2,0,10,1,17.1835,2,3,2,29,5,6,14,15,10,1,2,0,0,6,0,3,1,20,12,1,2,1,1,20,0,0,0,0,0,0,0,0,999,12,99,99,9,9,99,99,99,99,8,8,55,1,8,1,0,0,1,83,99,1,1,13,3,14,15,0,2,1,1,2,8,1,1,1,1,3,9,0,2,2,0,1,1,1,0,1,0,0,0,0,12,2,9999,1,0,0,0,0,0,0,0,0
929,201228228546,1,2,3,0,26,1,11.319336,2,3,1,30,4,6,14,52,998,2,3,0,0,5,0,11,0,31,3,10,2,1,0,31,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,8,8,98,1,1,1,0,0,10,83,99,1,1,13,4,14,52,0,8,1,1,2,8,1,1,1,1,4,2,0,8,1,0,1,1,1,0,1,0,16,0,0,64,1,0,0,0,0,0,0,0,1,0,9999
930,201228228573,1,1,2,0,18,1,11.319336,2,3,1,30,4,6,17,45,18,1,2,0,0,5,0,3,1,9,12,1,2,99,1,9,0,0,0,0,0,0,0,0,5,12,99,99,9,0,99,99,99,99,8,8,25,1,1,1,20,3,1,83,99,1,1,13,5,17,45,0,2,1,1,2,8,1,1,1,1,5,9,0,2,2,0,1,1,1,0,1,0,0,0,0,39,2,9999,0,0,0,0,0,0,1,0,0
931,201228228625,1,1,3,0,13,1,11.319336,2,3,1,30,4,6,15,43,13,1,3,0,0,5,0,11,0,31,82,1,2,5,0,31,0,0,0,0,0,0,0,0,8,82,0,0,2,0,0,0,0,0,8,8,10,1,2,1,0,0,1,83,99,1,1,13,1,15,43,0,4,1,10,2,8,1,1,5,1,1,2,0,4,1,0,1,1,10,0,10,0,16,0,0,38,1,0,0,0,0,0,0,0,1,0,0
932,201228228663,1,1,2,0,49,1,61.5243,2,3,1,31,6,6,14,30,49,1,2,0,0,6,0,11,0,31,3,1,2,1,0,31,0,0,0,0,0,0,0,0,30,3,0,0,2,0,0,0,0,0,1,2,55,1,1,2,0,0,1,83,6,1,1,13,1,14,30,0,1,1,10,2,8,1,1,1,1,1,2,0,1,1,0,1,1,10,0,10,0,0,0,0,34,1,0,0,1,0,0,0,0,0,0,0
933,201228229353,1,1,3,0,25,1,11.319336,2,3,1,30,4,7,19,30,25,1,3,0,0,5,0,3,0,8,10,1,2,1,0,8,0,0,0,0,0,0,0,0,15,10,0,0,2,0,0,0,0,0,8,8,25,1,1,1,0,0,1,83,99,1,1,13,5,19,30,0,2,1,1,2,8,1,1,1,1,5,2,0,2,3,0,1,1,1,0,1,0,16,0,0,34,2,0,1,0,0,0,0,0,0,0,0
934,201228229503,1,1,2,0,18,1,11.319336,2,3,1,30,4,7,11,25,18,1,2,0,0,5,56,3,0,14,4,1,2,1,0,14,0,0,0,0,0,0,0,0,25,4,0,0,2,0,0,0,0,0,8,8,25,1,1,2,0,0,1,83,99,1,1,13,5,11,25,0,2,1,10,2,8,1,1,1,1,5,2,0,2,2,0,1,1,10,0,10,0,16,0,0,68,1,0,1,0,0,0,0,0,0,0,4
935,201228229711,1,2,3,0,22,1,11.319336,2,3,1,30,4,7,14,17,22,2,3,0,0,5,0,23,0,14,1,10,2,1,0,14,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,99,19,99,1,7,13,3,14,17,0,4,1,1,2,8,1,1,1,1,3,2,0,4,1,0,1,1,1,0,1,0,0,0,0,52,2,0,1,0,0,0,0,0,0,0,0
936,201228230262,1,1,2,0,26,1,11.319336,2,3,1,30,4,8,23,53,26,1,2,0,0,0,0,11,1,4,10,1,2,99,1,4,0,0,0,0,0,0,0,0,35,10,99,99,9,9,99,99,99,99,1,2,35,1,1,1,0,0,1,83,99,1,1,13,6,23,53,0,1,3,1,2,8,1,1,1,1,6,9,0,1,1,0,1,3,1,0,1,0,0,0,0,17,1,9999,0,0,0,0,1,0,0,0,0
937,201228230529,1,1,2,0,67,1,11.319336,2,3,1,30,4,8,8,30,67,1,2,0,0,0,0,3,0,9,12,1,2,2,0,9,0,0,0,0,0,0,0,0,30,12,0,0,2,0,0,0,0,0,1,2,35,1,1,1,0,0,1,83,99,1,1,13,5,8,30,0,2,1,1,2,8,1,1,2,1,5,2,0,2,2,0,1,1,1,0,1,0,0,0,0,31,2,0,0,1,0,0,0,0,0,0,0
938,201228231241,1,1,2,0,72,1,13.5968,2,3,2,30,4,9,19,30,72,1,2,0,0,0,0,3,0,9,12,10,2,2,0,9,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,8,8,25,1,1,1,20,3,10,83,99,1,1,13,2,19,30,0,3,1,1,2,8,1,1,2,1,2,2,0,3,3,0,1,1,1,0,1,0,0,0,0,33,2,0,0,0,0,0,0,0,1,0,0
939,201228231608,1,1,3,0,29,1,11.319336,2,3,1,30,4,9,12,30,29,1,3,0,0,6,0,2,0,14,12,10,2,1,0,14,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,8,8,35,1,1,1,3,3,10,16,99,1,1,13,1,12,30,0,3,1,1,2,8,1,1,1,1,1,2,0,3,2,0,1,1,1,0,1,0,0,0,0,39,1,0,1,0,0,0,0,0,0,0,0
940,201228231968,1,1,2,0,29,1,11.319336,2,3,1,30,4,10,18,13,29,1,2,0,0,5,0,3,0,14,62,11,2,1,0,14,0,0,0,0,0,0,0,0,10,62,0,0,2,0,0,0,0,0,8,8,45,1,1,1,3,3,11,83,99,1,1,13,3,18,13,1,3,1,1,2,8,1,1,1,1,3,2,1,3,3,0,1,1,1,0,1,1,0,0,0,38,1,0,0,0,0,0,0,0,1,0,0
941,201228232431,1,1,3,0,10,1,11.319336,2,3,1,30,4,10,19,45,10,1,3,0,0,5,0,20,1,4,12,14,2,1,1,99,0,0,0,0,0,0,99,0,999,99,99,99,9,9,99,99,99,99,8,8,30,2,1,1,0,0,99,11,99,1,4,13,3,19,45,0,1,5,1,2,8,1,1,1,1,3,9,0,1,1,0,2,5,1,0,1,0,0,0,0,26,2,9999,1,0,0,0,0,0,0,0,0
942,201228232462,1,2,2,0,12,1,11.319336,2,3,1,30,4,10,14,45,12,2,2,0,0,0,0,23,1,39,12,10,2,1,1,39,0,0,0,0,0,0,99,0,999,12,99,99,9,9,99,99,99,99,8,8,45,1,1,2,0,0,10,16,99,1,1,13,6,14,45,0,4,1,2,2,8,1,1,1,1,6,9,0,4,1,0,1,1,2,0,2,0,0,0,0,68,1,9999,1,0,0,0,0,0,0,0,0
943,201228232916,1,1,2,0,50,1,11.319336,2,3,1,30,4,11,22,37,50,1,2,0,0,5,0,11,0,30,82,1,2,1,0,30,0,0,0,0,0,0,0,0,5,82,0,0,2,0,0,0,0,0,3,3,45,1,1,1,0,0,1,83,99,1,1,13,1,22,37,0,1,3,1,2,8,1,1,1,1,1,2,0,1,1,0,1,3,1,0,1,0,0,0,0,50,1,0,0,1,0,0,0,0,0,0,0
944,201228233113,1,1,2,0,76,1,11.319336,2,3,1,30,4,11,10,20,76,1,2,0,0,0,0,1,1,29,12,1,2,99,1,29,0,0,0,0,0,0,0,0,999,12,99,99,9,9,99,99,99,99,8,8,25,1,1,1,3,3,1,17,99,1,1,13,6,10,20,0,3,1,1,2,8,1,1,1,1,6,9,0,3,2,0,1,1,1,0,1,0,0,0,0,32,1,9999,1,0,0,0,0,0,0,0,0
945,201228233537,1,1,2,0,27,1,11.319336,2,3,1,30,4,11,18,54,27,1,2,0,0,5,0,11,0,20,82,1,2,2,0,20,0,0,0,0,0,0,0,0,35,82,0,0,2,0,0,0,0,0,8,8,45,1,1,1,0,0,1,83,99,1,1,13,3,18,54,0,1,2,1,2,8,1,1,2,1,3,2,0,1,1,0,1,2,1,0,1,0,0,0,0,76,1,0,1,0,0,0,0,0,0,0,9999
946,201228233585,1,1,2,0,31,1,11.319336,2,3,1,30,4,12,13,15,31,1,2,0,0,0,0,11,0,9,3,5,2,2,0,9,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,8,8,25,1,1,1,3,3,5,83,1,1,1,13,7,13,15,0,3,1,1,2,8,1,1,2,1,7,2,0,3,8,0,1,1,1,0,1,0,16,0,0,21,2,0,0,0,0,0,0,0,1,0,0
947,201228233708,1,1,2,0,24,1,11.319336,2,3,1,30,4,12,16,31,24,1,2,0,0,5,0,1,0,8,1,11,2,1,0,8,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,3,2,35,1,1,1,3,3,11,83,99,1,1,13,4,16,31,0,3,1,1,2,8,1,1,1,1,4,2,0,3,2,0,1,1,1,0,1,0,0,0,0,86,1,0,0,0,0,0,0,0,1,0,0
948,201228307411,1,1,2,0,26,1,79.6551,3,3,1,51,9,1,17,41,26,1,2,0,0,5,0,2,0,15,12,10,2,1,0,15,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,2,35,1,1,1,20,3,10,83,99,1,1,13,4,17,41,0,3,1,1,2,3,1,1,1,1,4,2,0,3,3,0,1,1,1,0,1,0,0,0,0,29,1,0,0,0,0,0,0,0,1,0,0
949,201228307522,1,1,2,0,60,1,79.6551,3,3,1,51,9,1,11,7,60,1,2,0,0,5,0,9,0,15,12,11,2,1,0,15,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,4,40,1,1,1,20,3,11,15,99,1,1,13,5,11,7,0,2,1,1,2,3,1,1,1,1,5,2,0,2,2,0,1,1,1,0,1,0,0,0,0,32,2,0,0,0,0,0,0,0,1,0,0
950,201228307898,1,1,2,0,9,1,79.6551,3,3,1,51,9,2,18,50,9,1,2,0,0,6,0,11,1,39,12,1,2,99,1,39,0,0,0,0,0,0,0,0,998,12,99,99,9,0,99,99,99,99,1,8,30,1,1,1,0,0,1,83,99,1,1,13,6,18,50,0,1,2,1,2,3,1,1,1,1,6,9,0,1,1,0,1,2,1,0,1,0,0,0,0,17,1,9999,0,0,0,0,0,0,1,0,0
951,201228309944,1,1,2,0,13,1,79.6551,3,3,1,51,9,6,7,50,13,1,2,0,0,0,0,11,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,5,4,20,1,1,1,0,0,1,83,99,1,1,13,6,7,50,0,3,1,1,2,3,1,1,1,1,6,2,0,3,2,0,1,1,1,0,1,0,0,0,0,44,2,0,0,0,0,0,0,0,1,0,0
952,201228310441,1,1,3,0,59,1,79.6551,3,3,1,51,9,7,20,53,59,1,3,0,0,5,0,3,1,2,12,1,1,99,1,2,0,0,0,0,0,0,0,0,999,12,0,0,1,9,99,99,99,99,5,4,35,1,1,1,0,0,1,83,6,1,1,13,1,20,53,0,3,5,10,1,3,1,1,1,1,1,1,0,3,2,0,1,5,10,0,10,0,0,0,0,41,2,0,0,0,0,0,0,0,1,0,0
