,CASENUM,VE_FORMS,VEH_NO,PER_NO,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,STR_VEH,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,SCH_BUS,MAKE,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,IMPACT2,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,DRINKING,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,LOCATION,SEX_IM,INJSEV_IM,EJECT_IM,PERALCH_IM,SEAT_IM,AGE_IM,VEH_NO_vehDup,NUMOCCS,UNITTYPE,HIT_RUN,MAKE_vehDup,MODEL,BODY_TYP_vehDup,MOD_YEAR_vehDup,VIN,TOW_VEH_vehDup,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,ROLLOVER_vehDup,ROLINLOC,IMPACT1_vehDup,IMPACT2_vehDup,DEFORMED,TOWED,M_HARM,VEH_ALCH,MAX_VSEV,NUM_INJV,FIRE_EXP_vehDup,DR_PRES,DR_ZIP,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,HITRUN_IM,BDYTYP_IM,MDLYR_IM,IMPACT1_IM,PCRASH1_IM,VEVENT_IM,MXVSEV_IM,NUMINJ_IM,V_ALCH_IM,LAND_USE,VE_TOTAL,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,YEAR,DAY_WEEK,ALCOHOL,MAX_SEV,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,WKDY_IM,HOUR_IM,MINUTE_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,EVENT1_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS
619,201125121704,1,0,1,11.093989,4,3,1,79,10,1,2,16,0,9,0,0,,,,,,,,,,,42,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,42,1,1,1,0,6,43,4,2009,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,91307,0,8,8,35,1,8,1,4,3,11,83,99,1,1,13,0,4,2009,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,1,2,2,0,3,8,0,1,1,1,0,1,0,1,16,0,0,0,3,1,1,9,2,1,2,70,1,0
620,201125122107,1,0,1,11.093989,4,3,7,79,10,1,3,17,30,9,0,0,,,,,,,,,,,4,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,5,1,1,2,8,0,0,4,1,2,1,0,49,40,9,2011,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,82,82,2,1,9,9,0,0,0,1,91605,0,8,8,35,1,1,1,3,3,11,15,99,1,1,13,0,9,2011,82,11,9,0,0,2,3,1,0,2,2,2,2,2011,6,9,2,0,3,8,0,1,1,1,0,1,0,6,17,30,0,0,3,1,1,9,2,2,2,20,1,9999
621,201125122107,1,0,2,11.093989,4,3,7,79,10,1,3,17,30,9,0,0,,,,,,,,,,,3,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,5,1,1,2,8,0,0,3,1,2,1,0,49,40,9,2011,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,82,82,2,1,9,9,0,0,0,1,91605,0,8,8,35,1,1,1,3,3,11,15,99,1,1,13,0,9,2011,82,11,9,0,0,2,3,1,0,2,2,2,2,2011,6,9,2,0,3,8,0,1,1,1,0,1,0,6,17,30,0,0,3,1,1,9,2,2,2,20,1,9999
622,201125122138,1,0,1,11.093989,4,3,7,79,10,1,3,15,45,9,0,0,,,,,,,,,,,23,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,2,2,8,0,0,23,1,2,1,0,42,401,14,2000,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,91406,0,1,4,40,1,8,1,2,3,1,17,99,1,1,13,0,14,2000,12,1,9,0,0,2,3,1,0,1,2,1,1,2011,3,2,2,0,3,8,0,1,1,1,0,1,0,3,15,45,0,0,3,1,1,9,2,1,2,49,2,0
623,201125122146,1,0,1,11.093989,4,3,7,79,10,1,3,11,5,9,0,0,,,,,,,,,,,47,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,23,1,2,8,0,0,47,1,1,1,0,7,472,30,1999,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,3,3,2,1,9,2,0,0,0,1,91350,0,8,8,35,8,8,1,0,0,10,16,99,1,1,13,0,30,1999,3,10,9,0,0,2,3,1,0,1,1,1,1,2011,4,2,2,0,8,1,0,1,1,10,0,10,0,4,11,5,0,0,8,1,10,9,2,1,2,54,1,0
624,201125122610,1,0,1,11.093989,4,3,7,79,10,1,3,18,50,9,0,0,,,,,,,,,,,42,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,42,1,1,1,0,63,33,9,2007,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,0,1,9,2,0,0,0,1,91601,0,8,8,35,8,8,1,3,3,10,16,99,1,1,13,0,9,2007,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,3,8,0,1,3,1,0,1,0,2,18,50,0,0,3,3,1,9,2,1,2,30,1,0
625,201125123173,1,0,1,11.093989,4,3,7,79,10,1,4,18,55,9,0,0,,,,,,,,,,,37,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,37,1,1,1,0,49,402,14,2007,JTMZD33V0760,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,3,3,4,1,9,2,0,0,0,1,91326,0,1,2,45,1,8,1,0,0,11,15,1,1,1,13,0,14,2007,3,11,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,2,3,0,1,1,1,0,1,0,3,18,55,0,0,2,1,1,9,2,1,2,27,2,0
626,201125123402,1,0,1,11.093989,4,3,7,79,10,1,4,9,15,9,0,0,,,,,,,,,,,23,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,23,1,1,1,0,49,40,9,1996,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,91406,0,8,8,35,1,8,1,3,3,10,83,1,1,1,13,0,9,1996,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,3,2,0,1,1,1,0,1,0,6,9,15,0,0,3,1,1,9,2,1,2,57,1,0
627,201125123419,1,0,1,11.093989,4,3,7,79,10,1,4,20,30,9,0,0,,,,,,,,,,,18,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,2,1,2,8,0,0,18,1,1,1,0,49,40,9,2001,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,4,1,9,2,0,0,0,1,91331,0,8,8,25,8,8,1,0,0,11,15,1,1,1,13,0,9,2001,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,3,2,0,1,3,1,0,1,0,2,20,30,0,0,3,3,1,9,2,1,2,36,1,0
628,201125123626,1,0,1,11.093989,4,3,7,79,10,1,5,14,0,9,0,0,,,,,,,,,,,30,2,6,2,0,96,8,97,8,1,0,0,96,0,0,0,0,0,0,0,0,5,2,2,2,8,1,0,30,1,1,1,0,12,481,31,2010,888888888888,1,1,88,888888888,88888888888,2,4,28,1,0,0,0,0,0,0,0,5,0,0,4,4,0,1,9,2,0,0,0,1,92507,0,8,8,98,8,8,1,0,0,11,83,1,1,1,13,0,31,2010,4,11,9,0,0,2,3,1,0,1,1,1,1,2011,4,1,2,0,3,8,0,1,1,1,0,1,0,4,14,0,0,0,3,1,1,9,2,1,1,50,1,0
629,201125123642,1,0,1,11.093989,4,3,7,79,10,1,5,14,20,9,0,0,,,,,,,,,,,46,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,23,1,2,8,0,0,46,1,1,1,0,20,471,30,1996,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,91352,0,0,0,0,0,0,0,0,0,1,98,99,1,7,13,0,30,1996,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,4,1,0,1,1,1,0,1,0,6,14,20,0,0,4,1,1,9,2,1,2,53,2,0
630,201125123644,1,0,1,11.093989,4,3,7,79,10,1,5,21,50,9,0,0,,,,,,,,,,,19,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,19,1,1,1,0,23,431,16,1999,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,83,83,2,1,9,2,0,0,0,1,91402,0,8,8,35,8,8,1,0,0,1,83,99,1,1,13,0,16,1999,83,1,9,0,0,2,3,1,0,1,1,1,1,2011,5,2,2,0,8,1,0,1,3,1,0,1,0,5,21,50,0,0,8,3,1,9,2,1,2,43,1,0
631,201125123647,1,0,1,11.093989,4,3,7,79,10,1,5,9,0,9,0,0,,,,,,,,,,,72,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,72,1,1,1,0,49,32,9,2008,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,90062,0,6,8,98,8,8,1,3,3,10,16,99,1,1,13,0,9,2008,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,1,3,1,0,1,1,1,0,1,1,3,9,0,0,1,3,1,1,9,2,1,2,23,2,0
632,201125124165,1,0,1,11.093989,4,3,7,79,10,1,5,10,5,9,0,0,,,,,,,,,,,47,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,47,1,1,1,0,58,40,6,2008,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,3,3,2,1,9,2,0,0,0,1,91342,0,8,8,35,8,8,1,0,0,10,83,1,1,1,13,0,6,2008,3,10,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,8,1,0,1,1,1,0,1,0,3,10,5,0,0,8,1,1,9,2,1,2,67,2,0
633,201125124366,1,0,1,11.093989,4,3,1,79,10,1,5,11,20,9,0,0,,,,,,,,,,,18,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,25,1,2,8,0,0,18,1,1,1,0,49,482,31,2004,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,0,1,9,2,0,0,0,1,91406,0,8,8,98,8,8,1,0,0,10,16,1,1,4,1,0,31,2004,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,4,1,0,5,1,1,0,1,0,7,11,20,0,0,4,1,1,9,2,1,2,71,1,0
634,201125124416,1,0,1,11.093989,4,3,7,79,10,1,5,18,30,9,0,0,,,,,,,,,,,14,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,98,1,2,8,0,0,14,1,1,1,0,49,40,9,2003,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,9,9,4,1,9,2,0,0,0,1,91344,0,8,8,35,8,8,1,0,0,1,80,99,1,1,13,0,9,2003,9,1,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,1,1,0,1,5,1,0,1,0,6,18,30,0,0,1,5,1,9,2,1,2,44,2,0
635,201125124420,1,0,1,11.093989,4,3,7,79,10,1,5,18,50,9,0,0,,,,,,,,,,,15,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,15,1,1,1,0,35,47,9,2008,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,91344,0,8,8,98,8,8,1,0,0,1,83,1,1,1,13,0,9,2008,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,1,1,0,1,1,1,0,1,0,7,18,50,0,0,1,1,1,9,2,1,2,30,1,0
636,201125124426,1,0,1,11.093989,4,3,7,79,10,1,5,11,40,9,0,0,,,,,,,,,,,25,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,2,1,2,8,0,0,25,1,2,1,0,52,34,4,2003,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,91304,0,8,8,35,8,8,1,3,3,1,83,99,1,1,13,0,4,2003,12,1,9,0,0,2,3,1,0,1,2,1,1,2011,1,2,2,0,3,8,0,1,1,1,0,1,0,1,11,40,0,0,3,1,1,9,2,1,2,25,1,0
637,201125124618,1,0,1,11.093989,4,3,7,79,10,1,5,13,50,9,0,0,,,,,,,,,,,18,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,18,1,1,1,1,12,401,14,2000,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,81,81,0,1,9,2,0,0,0,1,91402,0,8,8,35,8,8,1,3,3,1,19,1,1,1,13,1,14,2000,81,1,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,3,8,0,1,1,1,0,1,0,3,13,50,0,0,3,1,1,9,2,1,2,40,2,0
638,201126605094,1,0,1,33.8869,1,3,1,1,2,1,4,15,47,9,0,0,,,,,,,,,,,60,1,6,3,0,96,8,97,8,1,0,0,96,0,0,0,0,0,0,0,0,5,2,1,3,8,1,0,60,1,2,1,0,23,499,39,2003,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,8,1,9,2,0,0,0,1,12306,0,1,2,98,1,1,1,20,8,5,83,1,1,1,13,0,39,2003,7,5,9,0,0,2,2,1,0,1,2,1,1,2011,2,1,3,0,2,2,0,1,1,10,0,10,0,2,15,47,0,0,2,1,10,9,3,1,1,40,1,0
639,201126605096,1,0,1,33.8869,1,3,1,1,2,1,4,19,30,9,0,0,,,,,,,,,,,17,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,2,1,2,8,0,0,17,1,1,1,0,37,399,4,2009,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,12303,0,1,2,98,1,1,1,0,0,1,84,99,1,1,13,0,4,2009,12,1,9,0,0,2,2,1,0,1,1,1,1,2011,3,9,2,0,2,3,0,1,1,1,0,1,0,3,19,30,0,0,2,1,1,9,2,1,2,67,2,0
640,201126605387,1,0,1,29.3172,1,3,1,22,2,1,5,14,10,9,0,0,,,,,,,,,,,17,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,2,2,8,0,0,17,1,1,1,0,20,499,39,1998,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,3,3,8,1,9,9,0,0,0,1,1062,0,1,8,98,8,8,1,0,0,1,83,1,1,1,13,0,39,1998,3,1,9,0,0,2,2,1,0,1,1,1,1,2011,5,9,2,0,2,2,0,1,1,1,0,1,0,5,14,10,0,0,2,1,1,9,2,1,2,68,1,9999
641,201126605398,1,0,1,29.3172,1,3,1,22,2,1,5,16,55,9,0,0,,,,,,,,,,,15,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,10,1,2,8,0,0,15,1,1,1,0,7,499,49,1989,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,7,99,8,1,9,9,0,0,0,1,1027,0,1,8,30,8,8,1,0,0,1,83,1,1,1,13,0,15,1989,7,1,9,0,0,2,2,1,0,1,1,1,1,2011,5,9,2,0,1,1,0,1,1,10,0,10,0,5,16,55,0,0,1,1,10,9,2,1,2,17,1,9999
642,201126605432,1,0,1,29.3172,1,3,1,22,2,1,6,15,9,9,0,0,,,,,,,,,,,21,2,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,1,2,2,8,0,0,21,1,1,1,1,20,499,39,2008,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,9,0,0,0,1,1056,0,1,8,98,8,8,1,20,3,1,83,1,1,1,13,1,39,2008,12,1,9,0,0,2,2,1,0,1,1,1,1,2011,4,9,2,0,2,2,0,1,1,1,0,1,0,4,15,9,0,0,2,1,1,9,2,1,2,38,1,9999
643,201126605462,1,0,1,29.3172,1,3,2,22,2,1,6,7,45,9,0,0,,,,,,,,,,,63,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,63,1,1,1,0,49,472,30,2004,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,9,0,0,0,1,1347,0,1,2,35,1,8,1,3,3,10,16,1,1,1,13,0,30,2004,12,10,9,0,0,2,8,1,0,1,1,1,1,2011,3,9,2,0,3,2,0,1,1,1,0,1,0,3,7,45,0,0,3,1,1,9,2,1,2,54,2,9999
644,201126605516,1,0,1,33.8869,1,3,8,1,2,1,6,22,0,9,0,0,,,,,,,,,,,28,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,3,8,0,0,28,1,1,1,0,35,999,49,2007,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,0,1,9,2,0,0,0,1,12184,0,1,2,98,1,3,1,3,3,10,83,1,1,1,13,0,2,2007,12,10,9,0,0,2,1,1,0,1,1,1,1,2011,2,2,3,0,2,2,0,1,3,1,0,1,0,2,22,0,0,0,2,3,1,9,3,1,2,31,2,0
645,201126605688,1,0,1,29.3172,1,3,1,22,2,1,6,0,15,9,0,0,,,,,,,,,,,19,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,6,3,1,2,8,0,0,19,1,1,1,0,2,499,19,1994,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,0,1,9,9,0,0,0,1,1062,0,1,8,98,1,8,1,0,0,11,15,99,1,1,13,0,19,1994,12,11,9,0,0,2,2,1,0,1,1,1,1,2011,5,9,2,0,2,3,0,1,3,1,10,10,0,5,0,15,0,0,2,3,10,9,2,1,2,57,1,9999
646,201126606031,1,0,1,33.8869,1,3,4,1,2,1,8,16,15,9,0,0,,,,,,,,,,,55,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,3,1,2,8,0,0,55,1,1,1,0,59,399,4,2009,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,12309,0,8,8,98,1,2,1,20,8,1,83,1,1,1,13,0,4,2009,12,1,9,0,0,2,1,1,0,1,1,1,1,2011,3,9,2,0,2,8,0,1,1,10,0,10,0,3,16,15,0,0,2,1,10,9,2,1,2,62,2,0
647,201126606033,1,0,1,33.8869,1,3,4,1,2,1,8,8,47,9,0,0,,,,,,,,,,,14,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,2,1,2,8,0,0,14,1,1,1,0,49,999,49,2009,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,12309,0,8,8,98,1,1,1,20,8,10,83,1,1,1,13,0,4,2009,12,10,9,0,0,2,1,1,0,1,1,1,1,2011,4,9,2,0,2,3,0,1,1,1,0,1,0,4,8,47,0,0,2,1,1,9,2,1,2,37,2,0
648,201126606148,1,0,1,29.3172,1,3,1,22,2,1,7,12,12,9,0,0,,,,,,,,,,,34,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,3,8,0,0,34,1,3,1,0,2,499,19,1995,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,9,0,0,0,1,3440,0,1,8,35,8,8,1,0,0,1,83,6,1,1,13,0,19,1995,12,1,9,0,0,2,2,1,0,1,3,1,1,2011,4,9,3,0,1,1,0,1,1,1,0,1,0,4,12,12,0,0,1,1,1,9,3,1,2,20,1,9999
649,201126606188,1,0,1,29.3172,1,3,1,22,2,1,8,17,41,9,0,0,,,,,,,,,,,22,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,22,1,2,1,0,37,399,9,2002,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,2,2,8,1,9,9,0,0,0,1,1050,0,1,8,98,8,8,1,0,0,10,83,1,1,1,13,0,9,2002,2,10,9,0,0,2,2,1,0,1,2,1,1,2011,7,9,2,0,2,3,0,1,1,1,0,1,0,7,17,41,0,0,2,1,1,9,2,1,2,27,2,9999
650,201126606249,1,0,1,33.8869,1,3,2,1,2,1,8,19,36,9,0,0,,,,,,,,,,,31,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,3,1,2,8,0,0,31,1,1,1,0,48,399,4,2005,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,9,9,8,1,9,2,0,0,0,1,12010,0,8,8,98,1,1,1,3,8,10,83,2,1,1,13,0,4,2005,9,10,9,0,0,2,2,1,0,1,1,1,1,2011,6,9,2,0,3,8,0,1,1,1,0,1,0,6,19,36,0,0,3,1,1,9,2,1,2,58,2,0
651,201126606398,1,0,1,33.8869,1,3,4,1,2,1,8,16,56,9,0,0,,,,,,,,,,,56,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,2,1,2,8,0,0,56,1,1,1,0,59,399,4,2010,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,82,82,8,1,9,2,0,0,0,1,12309,0,1,2,98,1,2,1,20,8,10,83,1,1,1,13,0,4,2010,82,10,9,0,0,2,1,1,0,1,1,1,1,2011,5,9,2,0,2,3,0,1,1,10,0,10,0,5,16,56,0,0,2,1,10,9,2,1,2,56,2,0
652,201126607409,1,0,1,237.2083,1,4,8,1,2,1,9,14,11,9,0,0,,,,,,,,,,,9,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,6,11,1,3,8,0,0,9,1,2,1,0,7,399,2,2002,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,2,2,8,1,9,9,0,0,0,1,12302,0,8,8,98,1,1,1,0,0,1,83,1,1,1,13,0,2,2002,2,1,9,0,0,2,1,1,0,1,2,1,1,2011,3,9,3,0,8,1,0,1,1,10,0,10,0,3,14,11,0,0,8,1,10,9,3,1,2,17,1,9999
653,201126607493,1,0,1,29.3172,1,3,1,22,2,1,9,7,53,9,0,0,,,,,,,,,,,58,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,58,1,1,1,0,12,399,9,2011,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,5,5,8,1,9,9,0,0,0,1,1013,0,1,8,98,8,8,1,3,3,10,83,1,1,1,13,0,9,2011,5,10,9,0,0,2,2,1,0,1,1,1,1,2011,6,9,2,0,2,2,0,1,1,1,0,1,0,6,7,53,0,0,2,1,1,9,2,1,2,21,1,9999
654,201126607735,1,0,1,33.8869,1,3,1,1,2,1,10,22,2,9,0,0,,,,,,,,,,,43,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,2,2,8,0,0,43,1,2,1,0,24,399,4,2003,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,12306,0,8,2,98,1,1,2,0,0,1,83,1,1,1,13,0,4,2003,12,1,9,0,0,2,2,1,0,1,2,1,1,2011,6,2,2,0,1,1,0,1,3,2,0,2,0,6,22,2,0,0,1,3,2,9,2,1,2,48,1,0
655,201126607929,1,0,1,29.3172,1,3,1,22,2,1,10,14,16,9,0,0,,,,,,,,,,,51,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,51,1,1,1,0,98,988,52,2007,888888888888,0,0,77,777777777,77777777777,3,21,22,1,0,0,0,0,6,0,0,998,0,0,2,2,0,1,9,9,0,0,0,1,1118,0,1,4,35,8,8,1,0,0,1,83,1,1,1,13,0,52,2007,2,1,9,0,0,2,2,1,0,1,1,1,1,2011,1,9,2,0,1,1,0,1,1,1,0,1,0,1,14,16,0,0,1,1,1,9,2,1,2,76,1,9999
656,201126608391,1,0,1,33.8869,1,3,8,1,2,1,12,12,18,9,0,0,,,,,,,,,,,16,1,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,0,3,1,2,8,0,0,16,1,1,1,0,20,399,2,2002,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,0,1,9,2,0,0,0,1,12308,0,8,8,98,1,1,1,20,8,10,83,1,1,1,13,0,2,2002,12,10,9,0,0,2,1,1,0,1,1,1,1,2011,1,9,2,0,2,2,0,1,1,1,0,1,0,1,12,18,0,0,2,1,1,9,2,1,2,91,2,0
657,201126703980,1,0,1,9.3967,1,3,3,7,2,1,7,14,53,9,0,0,,,,,,,,,,,7,2,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,5,11,2,2,8,0,0,7,1,1,1,0,49,40,4,2002,4T1BE32K12U6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,12,12,2,1,9,9,0,0,0,1,19082,0,4,1,15,1,1,1,97,8,1,84,1,1,1,13,0,4,2002,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,4,9,2,0,1,1,0,1,1,1,0,1,0,4,14,53,0,0,1,1,1,9,2,1,2,29,1,9999
